"chunk_id","doc_uid","doc_id","concept_name","mentions_source"
"2612/QĐ-UBND|Quyết định 2612/QĐ-UBND Về việc ban hành Quy định về quy trình đầu tư các dự án khu đô thị mới – khu dân cư, các dự án phát triển nhà ở thương mại, nhà ở xã hội đầu tư từ
nguồn vốn ngoài ngân sách trên địa bàn tỉnh Kiên Giang|Điều 9#0","2612/QĐ-UBND|Quyết định 2612/QĐ-UBND Về việc ban hành Quy định về quy trình đầu tư các dự án khu đô thị mới – khu dân cư, các dự án phát triển nhà ở thương mại, nhà ở xã hội đầu tư từ
nguồn vốn ngoài ngân sách trên địa bàn tỉnh Kiên Giang|Điều 9","47167","đất đai","substring"
"29/2008/QĐ-UBND|Quyết định 29/2008/QĐ-UBND Về việc ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Quảng Nam|Điều 42#1","29/2008/QĐ-UBND|Quyết định 29/2008/QĐ-UBND Về việc ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Quảng Nam|Điều 42","49074","đất đai","substring"
"29/2008/QĐ-UBND|Quyết định 29/2008/QĐ-UBND Về việc ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Quảng Nam|Điều 42#1","29/2008/QĐ-UBND|Quyết định 29/2008/QĐ-UBND Về việc ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Quảng Nam|Điều 42","49074","quyền sử dụng đất","substring"
"49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4#0","49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4","14120","quản lý thuế","substring"
"49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4#0","49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4","14120","thuế thu nhập cá nhân","substring"
"49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4#0","49/2007/QĐ-BTC|Quyết định 49/2007/QĐ-BTC Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Cục Thuế trực thuộc Tổng cục Thuế|Điều 4","14120","kê khai thuế","substring"
"19/2017/QĐ-UBND|Quyết định 19/2017/QĐ-UBND Ban hành Quy định quy trình đầu tư và chính sách ưu đãi đầu tư
xây dựng mới các chợ trên địa bàn tỉnh Bến Tre|Điều 1#0","19/2017/QĐ-UBND|Quyết định 19/2017/QĐ-UBND Ban hành Quy định quy trình đầu tư và chính sách ưu đãi đầu tư
xây dựng mới các chợ trên địa bàn tỉnh Bến Tre|Điều 1","121259","ưu đãi đầu tư","substring"
"19/2017/QĐ-UBND|Quyết định 19/2017/QĐ-UBND Ban hành Quy định quy trình đầu tư và chính sách ưu đãi đầu tư
xây dựng mới các chợ trên địa bàn tỉnh Bến Tre|Điều 1#0","19/2017/QĐ-UBND|Quyết định 19/2017/QĐ-UBND Ban hành Quy định quy trình đầu tư và chính sách ưu đãi đầu tư
xây dựng mới các chợ trên địa bàn tỉnh Bến Tre|Điều 1","121259","hợp tác xã","substring"
"66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1#0","66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1","74339","công ty cổ phần","substring"
"66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1#0","66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1","74339","vốn điều lệ","substring"
"66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1#0","66/2003/QĐ-UB|Quyết định 66/2003/QĐ-UB V/v ""Chuyển đổi doanh nghiệp Nhà nước: Công ty xây dựng công trình Bình Lợi thành Công ty cổ phần Xây dựng và Tư vấn Bình Lợi""|Điều 1","74339","cổ phần ưu đãi","substring"
"15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB#1","15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB","58477","bảo hiểm xã hội","substring"
"15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB#1","15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB","58477","người lao động","substring"
"15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB#1","15/2003/CT-UB|Chỉ thị 15/2003/CT-UB Về việc triển khai thực hiện Bảo hiểm xã hội theo quy định của Bộ luật Lao động sửa đổi|Điều VB","58477","người sử dụng lao động","substring"
"36/2008/QĐ-UBND|Quyết định 36/2008/QĐ-UBND Ban hành quy định về quản lý dự án đầu tư xây dựng công trình
sử dụng vốn ngân sách Nhà nước trên địa bàn tỉnh An Giang|Điều 52#0","36/2008/QĐ-UBND|Quyết định 36/2008/QĐ-UBND Ban hành quy định về quản lý dự án đầu tư xây dựng công trình
sử dụng vốn ngân sách Nhà nước trên địa bàn tỉnh An Giang|Điều 52","43797","dự án đầu tư","substring"
"19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5#1","19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5","186890","phòng cháy chữa cháy","substring"
"19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5#1","19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5","186890","bảo vệ môi trường","substring"
"19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5#1","19/2026/QĐ-UBND|Quyết định 19/2026/QĐ-UBND Quy định chi tiết nội dung tiêu chí, thang điểm đánh giá lựa chọn chủ đầu tư xây dựng hạ tầng kỹ thuật cụm công nghiệp trên địa bàn tỉnh Đắk Lắk|Điều 5","186890","dự án đầu tư","substring"
"14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB#1","14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB","7957","kiểm toán","substring"
"14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB#1","14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB","7957","chi nhánh","substring"
"14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB#1","14/1998/TT-BTC|Thông tư 14/1998/TT-BTC Thông tư hướng dẫn chế độ quản lý tài chính và hạch toán kinh doanh đối với các doanh nghiệp Nhà nước hoạt động kiểm toán độc lập|Điều VB","7957","văn phòng đại diện","substring"
"53 /2025/TT-BCT|Thông tư 53 /2025/TT-BCT Quy định về đào tạo, cấp chứng chỉ quản lý năng lượng  và kiểm toán viên năng lượng|Điều 3#0","53 /2025/TT-BCT|Thông tư 53 /2025/TT-BCT Quy định về đào tạo, cấp chứng chỉ quản lý năng lượng  và kiểm toán viên năng lượng|Điều 3","183763","kiểm toán","substring"
"2345/2013/QĐ-UBND|Quyết định 2345/2013/QĐ-UBND Về việc ban hành bảng giá các loại đất năm 2014 trên địa bàn tỉnh Bắc Kạn|Điều 3#48","2345/2013/QĐ-UBND|Quyết định 2345/2013/QĐ-UBND Về việc ban hành bảng giá các loại đất năm 2014 trên địa bàn tỉnh Bắc Kạn|Điều 3","60979","đất đai","substring"
"21/2016/NQ-HĐND|Nghị quyết 21/2016/NQ-HĐND Về chuyển mục đích sử dụng đất trồng lúa, đất rừng phòng hộ để thực hiện công trình, dự án đầu tư trên địa bàn tỉnh Nghệ An|Điều 3#1","21/2016/NQ-HĐND|Nghị quyết 21/2016/NQ-HĐND Về chuyển mục đích sử dụng đất trồng lúa, đất rừng phòng hộ để thực hiện công trình, dự án đầu tư trên địa bàn tỉnh Nghệ An|Điều 3","120076","dự án đầu tư","substring"
"21/2023/TT-BCT|Thông tư 21/2023/TT-BCT Thông tư quy định về việc tạm ngừng kinh doanh tạm nhập, tái xuất gỗ tròn, gỗ xẻ từ rừng tự nhiên từ Lào và Campuchia.|Điều 1#0","21/2023/TT-BCT|Thông tư 21/2023/TT-BCT Thông tư quy định về việc tạm ngừng kinh doanh tạm nhập, tái xuất gỗ tròn, gỗ xẻ từ rừng tự nhiên từ Lào và Campuchia.|Điều 1","163315","tạm ngừng kinh doanh","substring"
"83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3#2","83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3","27579","thuế thu nhập doanh nghiệp","substring"
"83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3#2","83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3","27579","thuế tiêu thụ đặc biệt","substring"
"83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3#2","83/2012/TT-BTC|Thông tư 83/2012/TT-BTC Hướng dẫn thực hiện việc miễn, giảm, gia hạn môt số khoản thu Ngân sách Nhà nước theo Nghị quyết số 13/NQ-CP ngày 10/5/2012 của Chính phủ về một số giải pháp tháo gỡ khó khăn cho sản xuất kinh doanh, hỗ trợ thị trường.|Điều 3","27579","kê khai thuế","substring"
"51/2024/QĐ-UBND|Quyết định 51/2024/QĐ-UBND Ban hành Quy chế phối hợp quản lý nhà nước đối với hoạt động kinh doanh xăng dầu trên địa bàn tỉnh Hà Nam|Điều 5#1","51/2024/QĐ-UBND|Quyết định 51/2024/QĐ-UBND Ban hành Quy chế phối hợp quản lý nhà nước đối với hoạt động kinh doanh xăng dầu trên địa bàn tỉnh Hà Nam|Điều 5","171583","phòng cháy chữa cháy","substring"
"51/2024/QĐ-UBND|Quyết định 51/2024/QĐ-UBND Ban hành Quy chế phối hợp quản lý nhà nước đối với hoạt động kinh doanh xăng dầu trên địa bàn tỉnh Hà Nam|Điều 5#1","51/2024/QĐ-UBND|Quyết định 51/2024/QĐ-UBND Ban hành Quy chế phối hợp quản lý nhà nước đối với hoạt động kinh doanh xăng dầu trên địa bàn tỉnh Hà Nam|Điều 5","171583","dự án đầu tư","substring"
"772/2025/NQ-HĐND|Nghị quyết 772/2025/NQ-HĐND Ban hành Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách tỉnh Hưng Yên từ năm 2026|Điều 6#0","772/2025/NQ-HĐND|Nghị quyết 772/2025/NQ-HĐND Ban hành Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách tỉnh Hưng Yên từ năm 2026|Điều 6","184196","bảo vệ môi trường","substring"
"772/2025/NQ-HĐND|Nghị quyết 772/2025/NQ-HĐND Ban hành Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách tỉnh Hưng Yên từ năm 2026|Điều 6#0","772/2025/NQ-HĐND|Nghị quyết 772/2025/NQ-HĐND Ban hành Quy định phân cấp nguồn thu, nhiệm vụ chi và tỷ lệ phần trăm (%) phân chia nguồn thu giữa các cấp ngân sách tỉnh Hưng Yên từ năm 2026|Điều 6","184196","dự án đầu tư","substring"
"16/CT-UB|Chỉ thị 16/CT-UB Về việc xây dựng kế hoạch phát triển kinh tế-xã hội và dự toán ngân sách nhà nước năm 2005 và kế hoạch 5 năm 2006-2010|Điều VB#2","16/CT-UB|Chỉ thị 16/CT-UB Về việc xây dựng kế hoạch phát triển kinh tế-xã hội và dự toán ngân sách nhà nước năm 2005 và kế hoạch 5 năm 2006-2010|Điều VB","56652","đầu tư nước ngoài","substring"
"16/CT-UB|Chỉ thị 16/CT-UB Về việc xây dựng kế hoạch phát triển kinh tế-xã hội và dự toán ngân sách nhà nước năm 2005 và kế hoạch 5 năm 2006-2010|Điều VB#2","16/CT-UB|Chỉ thị 16/CT-UB Về việc xây dựng kế hoạch phát triển kinh tế-xã hội và dự toán ngân sách nhà nước năm 2005 và kế hoạch 5 năm 2006-2010|Điều VB","56652","dự án đầu tư","substring"
"37 TC/CN|Thông tư 37 TC/CN Hướng dẫn những việc cần làm ngay để thi hành Luật thuế mới từ ngày 01/10/1990|Điều VB#1","37 TC/CN|Thông tư 37 TC/CN Hướng dẫn những việc cần làm ngay để thi hành Luật thuế mới từ ngày 01/10/1990|Điều VB","80392","kê khai thuế","substring"
"64/2006/TT-BTC|Thông tư 64/2006/TT-BTC Hướng dẫn thi hành QĐ số 42/2006/QĐ-TTg ngày 16/2/2006 của Thủ tướng Chính phủ về một số cơ chế tài chính ngân sách ưu đãi đối với Thành phố Cần Thơ|Điều VB#3","64/2006/TT-BTC|Thông tư 64/2006/TT-BTC Hướng dẫn thi hành QĐ số 42/2006/QĐ-TTg ngày 16/2/2006 của Thủ tướng Chính phủ về một số cơ chế tài chính ngân sách ưu đãi đối với Thành phố Cần Thơ|Điều VB","15634","dự án đầu tư","substring"
"16/2018/NQ-HĐND|Nghị quyết 16/2018/NQ-HĐND Ban hành quy định về kích cầu đầu tư trong lĩnh vực công nghiệp hỗ trợ của thành phố Hồ Chí Minh giai đoạn 2018 - 2020|Điều 1#0","16/2018/NQ-HĐND|Nghị quyết 16/2018/NQ-HĐND Ban hành quy định về kích cầu đầu tư trong lĩnh vực công nghiệp hỗ trợ của thành phố Hồ Chí Minh giai đoạn 2018 - 2020|Điều 1","132072","dự án đầu tư","substring"
"51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6#0","51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6","165216","doanh nghiệp tư nhân","substring"
"51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6#0","51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6","165216","công ty trách nhiệm hữu hạn","substring"
"51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6#0","51/2023/TT-BGTVT|Thông tư 51/2023/TT-BGTVT Quy định danh mục các lĩnh vực và thời hạn người có chức vụ, quyền hạn không được thành lập, giữ chức danh, chức vụ quản lý, điều hành doanh nghiệp tư nhân, công ty trách nhiệm hữu hạn, công ty cổ phần, công ty hợp danh, hợp tác xã thuộc lĩnh vực trước đây mình có trách nhiệm quản lý sau khi thôi giữ chức vụ trong lĩnh vực thuộc phạm vi quản lý của Bộ Giao thông vận tải|Điều 6","165216","công ty cổ phần","substring"
"35/2016/TT-BLĐTBXH|Thông tư 35/2016/TT-BLĐTBXH Hướng dẫn thực hiện chính sách đối với người lao động khi chuyển đơn vị sự nghiệp công lập thành công ty cổ phần theo Quyết định số 22/2015/QĐ-TTg ngày 22/06/2015 của Thủ tướng Chính phủ|Điều 9#0","35/2016/TT-BLĐTBXH|Thông tư 35/2016/TT-BLĐTBXH Hướng dẫn thực hiện chính sách đối với người lao động khi chuyển đơn vị sự nghiệp công lập thành công ty cổ phần theo Quyết định số 22/2015/QĐ-TTg ngày 22/06/2015 của Thủ tướng Chính phủ|Điều 9","117558","người lao động","substring"
"35/2016/TT-BLĐTBXH|Thông tư 35/2016/TT-BLĐTBXH Hướng dẫn thực hiện chính sách đối với người lao động khi chuyển đơn vị sự nghiệp công lập thành công ty cổ phần theo Quyết định số 22/2015/QĐ-TTg ngày 22/06/2015 của Thủ tướng Chính phủ|Điều 9#0","35/2016/TT-BLĐTBXH|Thông tư 35/2016/TT-BLĐTBXH Hướng dẫn thực hiện chính sách đối với người lao động khi chuyển đơn vị sự nghiệp công lập thành công ty cổ phần theo Quyết định số 22/2015/QĐ-TTg ngày 22/06/2015 của Thủ tướng Chính phủ|Điều 9","117558","công ty cổ phần","substring"
"4846/UBND-ĐTXD|Chỉ thị 4846/UBND-ĐTXD Quy định vàphê duyệt dự Án đầu từ nguồn vốn ngân sách Nhà nước|Điều VB#0","4846/UBND-ĐTXD|Chỉ thị 4846/UBND-ĐTXD Quy định vàphê duyệt dự Án đầu từ nguồn vốn ngân sách Nhà nước|Điều VB","45790","dự án đầu tư","substring"
"4846/UBND-ĐTXD|Chỉ thị 4846/UBND-ĐTXD Quy định vàphê duyệt dự Án đầu từ nguồn vốn ngân sách Nhà nước|Điều VB#0","4846/UBND-ĐTXD|Chỉ thị 4846/UBND-ĐTXD Quy định vàphê duyệt dự Án đầu từ nguồn vốn ngân sách Nhà nước|Điều VB","45790","phòng cháy chữa cháy","substring"
"21/2025/NQ-HĐND|Nghị quyết 21/2025/NQ-HĐND Quy định mức hỗ trợ người lao động thực hiện các hoạt động hỗ trợ phát triển giáo dục hòa nhập tại các cơ sở hỗ trợ phát triển giáo dục hòa nhập ngoài công lập trên địa bàn tỉnh Lạng Sơn|Điều 5#0","21/2025/NQ-HĐND|Nghị quyết 21/2025/NQ-HĐND Quy định mức hỗ trợ người lao động thực hiện các hoạt động hỗ trợ phát triển giáo dục hòa nhập tại các cơ sở hỗ trợ phát triển giáo dục hòa nhập ngoài công lập trên địa bàn tỉnh Lạng Sơn|Điều 5","179810","người lao động","substring"
"26/2020/QĐ-UBND|Quyết định 26/2020/QĐ-UBND Về việc ban hành Quy chế giám sát tài chính và đánh giá hiệu quả các doanh nghiệp nhà nước thuộc Ủy ban nhân dân thành phố Hà Nội.|Điều 12#0","26/2020/QĐ-UBND|Quyết định 26/2020/QĐ-UBND Về việc ban hành Quy chế giám sát tài chính và đánh giá hiệu quả các doanh nghiệp nhà nước thuộc Ủy ban nhân dân thành phố Hà Nội.|Điều 12","145081","đầu tư nước ngoài","substring"
"416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 21#0","416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 21","77473","hợp tác xã","substring"
"416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 21#0","416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 21","77473","báo cáo tài chính","substring"
"21/2016/NQ-HĐND|Nghị quyết 21/2016/NQ-HĐND Ban hành quy định về phân cấp nguồn thu, nhiệm vụ chi và định mức chi thường xuyên ngân sách các cấp thuộc ngân sách địa phương năm 2017, năm đầu của thời kỳ ổn định ngân sách mới theo quy định của Luật Ngân sách nhà nước|Điều 27#0","21/2016/NQ-HĐND|Nghị quyết 21/2016/NQ-HĐND Ban hành quy định về phân cấp nguồn thu, nhiệm vụ chi và định mức chi thường xuyên ngân sách các cấp thuộc ngân sách địa phương năm 2017, năm đầu của thời kỳ ổn định ngân sách mới theo quy định của Luật Ngân sách nhà nước|Điều 27","117911","bảo vệ môi trường","substring"
"21/2024/NQ-HĐND|Nghị quyết 21/2024/NQ-HĐND Quy định thẩm quyền quyết định phê duyệt nhiệm vụ và dự toán kinh phí chi thường xuyên ngân sách nhà nước mua sắm tài sản, trang thiết bị và quy định phân cấp thẩm quyền quyết định phê duyệt nhiệm vụ và kinh phí chi thường xuyên ngân sách nhà nước thực hiện cải tạo, nâng cấp, mở rộng, xây dựng mới hạng mục công trình trong các dự án đã đầu tư xây dựng của cơ quan, đơn vị thuộc phạm vi quản lý của tỉnh Nghệ An|Điều 2#0","21/2024/NQ-HĐND|Nghị quyết 21/2024/NQ-HĐND Quy định thẩm quyền quyết định phê duyệt nhiệm vụ và dự toán kinh phí chi thường xuyên ngân sách nhà nước mua sắm tài sản, trang thiết bị và quy định phân cấp thẩm quyền quyết định phê duyệt nhiệm vụ và kinh phí chi thường xuyên ngân sách nhà nước thực hiện cải tạo, nâng cấp, mở rộng, xây dựng mới hạng mục công trình trong các dự án đã đầu tư xây dựng của cơ quan, đơn vị thuộc phạm vi quản lý của tỉnh Nghệ An|Điều 2","174131","dự án đầu tư","substring"
"02-TC/TNN|Thông tư 02-TC/TNN Hướng dẫn việc giảm thuế, miễn thuế nông nghiệp ngày đối với những hộ thương binh, liệt sĩ đời sống khó khăn.|Điều VB#1","02-TC/TNN|Thông tư 02-TC/TNN Hướng dẫn việc giảm thuế, miễn thuế nông nghiệp ngày đối với những hộ thương binh, liệt sĩ đời sống khó khăn.|Điều VB","78690","miễn thuế","substring"
"02-TC/TNN|Thông tư 02-TC/TNN Hướng dẫn việc giảm thuế, miễn thuế nông nghiệp ngày đối với những hộ thương binh, liệt sĩ đời sống khó khăn.|Điều VB#1","02-TC/TNN|Thông tư 02-TC/TNN Hướng dẫn việc giảm thuế, miễn thuế nông nghiệp ngày đối với những hộ thương binh, liệt sĩ đời sống khó khăn.|Điều VB","78690","giảm thuế","substring"
"10/2017/TT-NHNN|Thông tư 10/2017/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với hoạt động kinh doanh casino|Điều 2#0","10/2017/TT-NHNN|Thông tư 10/2017/TT-NHNN Hướng dẫn về quản lý ngoại hối đối với hoạt động kinh doanh casino|Điều 2","124549","chi nhánh","substring"
